trip_id,timestamp,lat,lon,speed
T003487,2026-07-16T10:49:17.142857,13.034291,77.596676,29.2
T003487,2026-07-16T10:55:00,13.0355,77.597,32.8
T003488,2026-07-16T10:15:00,13.044467,77.59986,32.6
T003488,2026-07-16T10:20:42.857143,13.046402,77.590908,21.2
T003488,2026-07-16T10:26:25.714286,13.03939,77.604426,30.4
T003488,2026-07-16T10:32:08.571429,13.035092,77.598845,35.3
T003488,2026-07-16T10:37:51.428571,13.029294,77.592757,27.1
T003488,2026-07-16T10:43:34.285714,13.037472,77.603204,26.9
T003488,2026-07-16T10:49:17.142857,13.03585,77.59605,34.6
T003488,2026-07-16T10:55:00,13.0355,77.597,18.5
T003489,2026-07-16T10:15:00,13.044589,77.611251,29.6
T003489,2026-07-16T10:20:00,13.043097,77.592621,26.3
T003489,2026-07-16T10:25:00,13.023987,77.598514,22.7
T003489,2026-07-16T10:30:00,13.034668,77.602182,31.0
T003489,2026-07-16T10:35:00,13.04065,77.594046,31.8
T003489,2026-07-16T10:40:00,13.033102,77.59634,24.9
T003489,2026-07-16T10:45:00,13.032966,77.595968,33.8
T003489,2026-07-16T10:50:00,13.034355,77.59617,40.4
T003489,2026-07-16T10:55:00,13.0355,77.597,45.1
T003490,2026-07-16T10:15:00,13.034615,77.616892,43.6
T003490,2026-07-16T10:25:00,13.034957,77.598884,21.4
T003490,2026-07-16T10:35:00,13.035021,77.589228,22.1
T003490,2026-07-16T10:45:00,13.037485,77.594439,24.9
T003490,2026-07-16T10:55:00,13.0355,77.597,39.5
T003491,2026-07-16T10:15:00,13.035949,77.59035,44.3
T003491,2026-07-16T10:21:40,13.032063,77.60459,13.0
T003491,2026-07-16T10:28:20,13.030347,77.589764,15.6
T003491,2026-07-16T10:35:00,13.032918,77.598837,43.3
T003491,2026-07-16T10:41:40,13.034826,77.597273,31.4
T003491,2026-07-16T10:48:20,13.034286,77.59696,48.9
T003491,2026-07-16T10:55:00,13.0355,77.597,28.2
T003492,2026-07-16T21:15:00,12.973096,77.756534,39.7
T003492,2026-07-16T21:20:42.857143,12.975839,77.747762,24.9
T003492,2026-07-16T21:26:25.714286,12.949078,77.743965,33.6
T003492,2026-07-16T21:32:08.571429,12.964157,77.744973,37.3
T003492,2026-07-16T21:37:51.428571,12.965049,77.746338,19.6
T003492,2026-07-16T21:43:34.285714,12.965851,77.747851,3.0
T003492,2026-07-16T21:49:17.142857,12.973203,77.749562,28.5
T003492,2026-07-16T21:55:00,12.9698,77.75,28.1
T003493,2026-07-16T21:15:00,12.970774,77.735916,27.6
T003493,2026-07-16T21:21:40,12.978487,77.748555,28.9
T003493,2026-07-16T21:28:20,12.96235,77.739926,37.8
T003493,2026-07-16T21:35:00,12.974046,77.756118,49.6
T003493,2026-07-16T21:41:40,12.967951,77.751105,39.2
T003493,2026-07-16T21:48:20,12.973076,77.751856,18.8
T003493,2026-07-16T21:55:00,12.9698,77.75,30.8
T003494,2026-07-16T21:15:00,12.873174,77.658611,29.8
T003494,2026-07-16T21:21:40,12.849556,77.651333,28.2
T003494,2026-07-16T21:28:20,12.84945,77.673159,26.2
T003494,2026-07-16T21:35:00,12.84764,77.656901,37.0
T003494,2026-07-16T21:41:40,12.844761,77.663331,21.1
T003494,2026-07-16T21:48:20,12.842583,77.658905,43.4
T003494,2026-07-16T21:55:00,12.8452,77.6602,31.0
T003495,2026-07-16T21:15:00,12.944424,77.632672,32.3
T003495,2026-07-16T21:20:42.857143,12.932619,77.630529,15.3
T003495,2026-07-16T21:26:25.714286,12.926839,77.62214,31.9
T003495,2026-07-16T21:32:08.571429,12.931077,77.627416,14.1
T003495,2026-07-16T21:37:51.428571,12.934021,77.617802,30.0
T003495,2026-07-16T21:43:34.285714,12.940008,77.624719,38.8
T003495,2026-07-16T21:49:17.142857,12.936685,77.624168,34.5
T003495,2026-07-16T21:55:00,12.9352,77.6245,28.4
T003496,2026-07-16T21:15:00,12.935209,77.61433,45.2
T003496,2026-07-16T21:20:00,12.915276,77.618011,30.3
T003496,2026-07-16T21:25:00,12.948042,77.6125,17.9
T003496,2026-07-16T21:30:00,12.931573,77.63405,35.4
T003496,2026-07-16T21:35:00,12.931188,77.630265,31.1
T003496,2026-07-16T21:40:00,12.935685,77.626034,18.8
T003496,2026-07-16T21:45:00,12.936056,77.623791,55.5
T003496,2026-07-16T21:50:00,12.937259,77.624257,32.3
T003496,2026-07-16T21:55:00,12.9352,77.6245,16.4
T003497,2026-07-16T21:15:00,12.959272,77.650728,35.5
T003497,2026-07-16T21:21:40,12.966842,77.621907,22.9
T003497,2026-07-16T21:28:20,12.971576,77.650246,22.4
T003497,2026-07-16T21:35:00,12.976792,77.638676,33.7
T003497,2026-07-16T21:41:40,12.974592,77.643128,18.4
T003497,2026-07-16T21:48:20,12.971294,77.642179,12.2
T003497,2026-07-16T21:55:00,12.9719,77.6412,14.5
T003498,2026-07-16T21:15:00,12.973718,77.647972,25.1
T003498,2026-07-16T21:20:00,12.991779,77.660697,22.7
T003498,2026-07-16T21:25:00,12.970825,77.647174,22.2
T003498,2026-07-16T21:30:00,12.968393,77.631585,14.0
T003498,2026-07-16T21:35:00,12.976196,77.641775,21.2
T003498,2026-07-16T21:40:00,12.974617,77.633671,25.5
T003498,2026-07-16T21:45:00,12.971959,77.638245,34.2
T003498,2026-07-16T21:50:00,12.973069,77.641375,21.9
T003498,2026-07-16T21:55:00,12.9719,77.6412,20.6
T003499,2026-07-16T21:15:00,12.978205,77.645738,28.3
T003499,2026-07-16T21:20:00,12.974806,77.642968,50.0
T003499,2026-07-16T21:25:00,12.974888,77.650459,15.7
T003499,2026-07-16T21:30:00,12.977146,77.6393,32.5
T003499,2026-07-16T21:35:00,12.97252,77.623151,47.2
T003499,2026-07-16T21:40:00,12.966686,77.636894,24.4
T003499,2026-07-16T21:45:00,12.96993,77.639317,30.0
T003499,2026-07-16T21:50:00,12.972302,77.640849,26.1
T003499,2026-07-16T21:55:00,12.9719,77.6412,36.6
T003500,2026-07-16T21:15:00,12.937099,77.616526,23.8
T003500,2026-07-16T21:21:40,12.904726,77.657441,35.6
T003500,2026-07-16T21:28:20,12.912995,77.651018,43.9
T003500,2026-07-16T21:35:00,12.907699,77.640206,25.6
T003500,2026-07-16T21:41:40,12.913097,77.646834,29.0
T003500,2026-07-16T21:48:20,12.912454,77.645929,34.2
T003500,2026-07-16T21:55:00,12.9121,77.6446,24.2
T003501,2026-07-16T21:15:00,12.934071,77.633766,31.5
T003501,2026-07-16T21:21:40,12.913179,77.654395,52.5
T003501,2026-07-16T21:28:20,12.920594,77.646552,33.2
T003501,2026-07-16T21:35:00,12.908928,77.647139,40.1
T003501,2026-07-16T21:41:40,12.91762,77.643155,35.1
T003501,2026-07-16T21:48:20,12.910137,77.644197,25.3
T003501,2026-07-16T21:55:00,12.9121,77.6446,46.1
T003502,2026-07-16T21:15:00,12.931629,77.626188,19.7
T003502,2026-07-16T21:20:42.857143,12.909778,77.666499,38.1
T003502,2026-07-16T21:26:25.714286,12.914646,77.64777,32.8
T003502,2026-07-16T21:32:08.571429,12.902087,77.636546,32.6
T003502,2026-07-16T21:37:51.428571,12.912121,77.645895,44.1
T003502,2026-07-16T21:43:34.285714,12.910123,77.643544,30.5
T003502,2026-07-16T21:49:17.142857,12.909668,77.642496,41.6
T003502,2026-07-16T21:55:00,12.9121,77.6446,30.4
T003503,2026-07-16T21:15:00,12.899215,77.636588,23.4
T003503,2026-07-16T21:21:40,12.90806,77.653363,20.1
T003503,2026-07-16T21:28:20,12.932604,77.64958,23.1
T003503,2026-07-16T21:35:00,12.915123,77.648233,24.9
T003503,2026-07-16T21:41:40,12.915939,77.641348,33.9
T003503,2026-07-16T21:48:20,12.911925,77.645083,30.3
T003503,2026-07-16T21:55:00,12.9121,77.6446,22.1
T003504,2026-07-16T21:15:00,12.904007,77.643885,22.4
T003504,2026-07-16T21:21:40,12.908046,77.653514,27.4
T003504,2026-07-16T21:28:20,12.913797,77.639946,35.8
T003504,2026-07-16T21:35:00,12.918216,77.639962,19.0
T003504,2026-07-16T21:41:40,12.909285,77.648052,18.4
T003504,2026-07-16T21:48:20,12.911527,77.642959,44.9
T003504,2026-07-16T21:55:00,12.9121,77.6446,27.7
T003505,2026-07-16T21:15:00,12.911707,77.658701,25.8
T003505,2026-07-16T21:23:00,12.908486,77.640954,40.4
T003505,2026-07-16T21:31:00,12.913605,77.640175,13.6
T003505,2026-07-16T21:39:00,12.912945,77.640847,10.3
T003505,2026-07-16T21:47:00,12.914277,77.642135,10.1
T003505,2026-07-16T21:55:00,12.9121,77.6446,19.3
T003506,2026-07-16T21:15:00,12.953934,77.710637,46.8
T003506,2026-07-16T21:20:00,12.95175,77.705965,30.9
T003506,2026-07-16T21:25:00,12.965032,77.713623,17.4
T003506,2026-07-16T21:30:00,12.953279,77.691036,35.7
T003506,2026-07-16T21:35:00,12.95264,77.69718,33.1
T003506,2026-07-16T21:40:00,12.951418,77.696371,22.6
T003506,2026-07-16T21:45:00,12.956966,77.700242,29.7
T003506,2026-07-16T21:50:00,12.958294,77.701807,21.7
T003506,2026-07-16T21:55:00,12.9569,77.7011,25.7
T003507,2026-07-16T21:15:00,12.940509,77.697443,8.6
T003507,2026-07-16T21:20:00,12.957407,77.685972,27.1
T003507,2026-07-16T21:25:00,12.958345,77.697032,34.1
T003507,2026-07-16T21:30:00,12.957217,77.703258,25.6
T003507,2026-07-16T21:35:00,12.956934,77.711625,26.0
T003507,2026-07-16T21:40:00,12.953116,77.700182,37.2
T003507,2026-07-16T21:45:00,12.954409,77.695778,3.0
T003507,2026-07-16T21:50:00,12.956944,77.700404,37.9
T003507,2026-07-16T21:55:00,12.9569,77.7011,12.3
T003508,2026-07-16T21:15:00,12.917154,77.615066,30.9
T003508,2026-07-16T21:20:42.857143,12.905333,77.600504,28.8
T003508,2026-07-16T21:26:25.714286,12.930881,77.60518,33.4
T003508,2026-07-16T21:32:08.571429,12.916328,77.612836,28.9
T003508,2026-07-16T21:37:51.428571,12.913242,77.612687,30.3
T003508,2026-07-16T21:43:34.285714,12.921175,77.611593,15.0
T003508,2026-07-16T21:49:17.142857,12.917594,77.611235,32.1
T003508,2026-07-16T21:55:00,12.9166,77.6101,42.9
T003509,2026-07-16T21:15:00,12.927914,77.607525,31.5
T003509,2026-07-16T21:20:42.857143,12.9078,77.604972,14.8
T003509,2026-07-16T21:26:25.714286,12.918522,77.607246,40.5
T003509,2026-07-16T21:32:08.571429,12.917941,77.612118,28.1
T003509,2026-07-16T21:37:51.428571,12.92337,77.616324,26.3
T003509,2026-07-16T21:43:34.285714,12.917453,77.614142,16.2
T003509,2026-07-16T21:49:17.142857,12.917031,77.6096,42.7
T003509,2026-07-16T21:55:00,12.9166,77.6101,23.8
T003510,2026-07-16T21:15:00,13.025713,77.603656,14.4
T003510,2026-07-16T21:25:00,13.027696,77.596333,20.9
T003510,2026-07-16T21:35:00,13.027416,77.596452,32.8
T003510,2026-07-16T21:45:00,13.032756,77.596498,40.2
T003510,2026-07-16T21:55:00,13.0355,77.597,39.3
T003511,2026-07-16T21:15:00,13.033745,77.599196,30.6
T003511,2026-07-16T21:20:42.857143,13.035134,77.58473,38.1
T003511,2026-07-16T21:26:25.714286,13.028417,77.606647,39.7
T003511,2026-07-16T21:32:08.571429,13.029137,77.599014,41.6
T003511,2026-07-16T21:37:51.428571,13.038024,77.589724,27.6
T003511,2026-07-16T21:43:34.285714,13.037882,77.601803,26.6
T003511,2026-07-16T21:49:17.142857,13.03312,77.600126,26.8
T003511,2026-07-16T21:55:00,13.0355,77.597,33.5
T003512,2026-07-16T21:15:00,13.042665,77.599799,31.3
T003512,2026-07-16T21:20:00,13.001844,77.579664,35.5
T003512,2026-07-16T21:25:00,13.049673,77.590304,26.5
T003512,2026-07-16T21:30:00,13.018627,77.594528,25.9
T003512,2026-07-16T21:35:00,13.032251,77.603817,30.6
T003512,2026-07-16T21:40:00,13.033303,77.598852,38.8
T003512,2026-07-16T21:45:00,13.032476,77.594596,11.3
T003512,2026-07-16T21:50:00,13.035172,77.59731,19.0
T003512,2026-07-16T21:55:00,13.0355,77.597,18.5
T003513,2026-07-16T21:15:00,13.025109,77.61187,18.7
T003513,2026-07-16T21:21:40,13.039881,77.596987,10.1
T003513,2026-07-16T21:28:20,13.04104,77.593421,21.9
T003513,2026-07-16T21:35:00,13.03531,77.595413,37.6
T003513,2026-07-16T21:41:40,13.033372,77.597667,33.0
T003513,2026-07-16T21:48:20,13.033626,77.597061,18.6
T003513,2026-07-16T21:55:00,13.0355,77.597,40.9
T003514,2026-07-17T08:15:00,12.971264,77.761142,37.5
T003514,2026-07-17T08:25:00,12.964681,77.752463,30.6
T003514,2026-07-17T08:35:00,12.973964,77.750885,21.3
T003514,2026-07-17T08:45:00,12.971202,77.75141,18.7
T003514,2026-07-17T08:55:00,12.9698,77.75,31.7
T003515,2026-07-17T08:15:00,12.988293,77.737704,43.4
T003515,2026-07-17T08:21:40,12.968054,77.744951,34.4
T003515,2026-07-17T08:28:20,12.957562,77.745073,21.7
T003515,2026-07-17T08:35:00,12.966511,77.759676,27.2
T003515,2026-07-17T08:41:40,12.96767,77.749839,36.5
T003515,2026-07-17T08:48:20,12.966623,77.750191,23.5
T003515,2026-07-17T08:55:00,12.9698,77.75,26.2
T003516,2026-07-17T08:15:00,12.958082,77.759213,24.5
T003516,2026-07-17T08:20:00,12.971679,77.739484,21.6
T003516,2026-07-17T08:25:00,12.963059,77.752224,45.1
T003516,2026-07-17T08:30:00,12.975447,77.761323,35.9
T003516,2026-07-17T08:35:00,12.971901,77.745388,31.2
T003516,2026-07-17T08:40:00,12.968022,77.75312,14.4
T003516,2026-07-17T08:45:00,12.96953,77.750044,45.9
T003516,2026-07-17T08:50:00,12.968521,77.75146,36.2
T003516,2026-07-17T08:55:00,12.9698,77.75,25.5
T003517,2026-07-17T08:15:00,12.845346,77.66773,53.4
T003517,2026-07-17T08:20:42.857143,12.853464,77.662322,42.2
T003517,2026-07-17T08:26:25.714286,12.835054,77.65731,28.7
T003517,2026-07-17T08:32:08.571429,12.839265,77.657108,11.4
T003517,2026-07-17T08:37:51.428571,12.83972,77.65915,18.6
T003517,2026-07-17T08:43:34.285714,12.846402,77.660965,31.6
T003517,2026-07-17T08:49:17.142857,12.844479,77.661746,33.0
T003517,2026-07-17T08:55:00,12.8452,77.6602,25.9
T003518,2026-07-17T08:15:00,12.817648,77.642781,43.1
T003518,2026-07-17T08:25:00,12.841362,77.655047,45.8
T003518,2026-07-17T08:35:00,12.838692,77.667373,25.8
T003518,2026-07-17T08:45:00,12.840568,77.66241,5.5
T003518,2026-07-17T08:55:00,12.8452,77.6602,24.7
T003519,2026-07-17T08:15:00,12.85019,77.666851,7.8
T003519,2026-07-17T08:20:42.857143,12.832676,77.655415,26.7
T003519,2026-07-17T08:26:25.714286,12.85431,77.663442,33.2
T003519,2026-07-17T08:32:08.571429,12.85401,77.668063,17.9
T003519,2026-07-17T08:37:51.428571,12.850484,77.660649,22.8
T003519,2026-07-17T08:43:34.285714,12.844362,77.658413,29.4
T003519,2026-07-17T08:49:17.142857,12.845081,77.661966,47.3
T003519,2026-07-17T08:55:00,12.8452,77.6602,34.7
T003520,2026-07-17T08:15:00,12.936672,77.61834,18.0
T003520,2026-07-17T08:20:42.857143,12.953581,77.615931,40.1
T003520,2026-07-17T08:26:25.714286,12.938148,77.628845,39.4
T003520,2026-07-17T08:32:08.571429,12.931263,77.622787,32.7
T003520,2026-07-17T08:37:51.428571,12.927275,77.63157,29.2
T003520,2026-07-17T08:43:34.285714,12.932509,77.627625,28.9
T003520,2026-07-17T08:49:17.142857,12.934169,77.625851,4.7
T003520,2026-07-17T08:55:00,12.9352,77.6245,19.7
T003521,2026-07-17T08:15:00,12.939432,77.603862,23.3
T003521,2026-07-17T08:21:40,12.931691,77.63096,38.9
T003521,2026-07-17T08:28:20,12.936322,77.616828,28.6
T003521,2026-07-17T08:35:00,12.925393,77.623165,39.8
T003521,2026-07-17T08:41:40,12.934722,77.628865,24.0
T003521,2026-07-17T08:48:20,12.936031,77.622129,32.1
T003521,2026-07-17T08:55:00,12.9352,77.6245,40.1
T003522,2026-07-17T08:15:00,12.948217,77.645577,16.8
T003522,2026-07-17T08:20:00,12.932368,77.626175,55.4
T003522,2026-07-17T08:25:00,12.929715,77.623231,40.6
T003522,2026-07-17T08:30:00,12.944207,77.617825,29.7
T003522,2026-07-17T08:35:00,12.933751,77.615023,19.4
T003522,2026-07-17T08:40:00,12.937942,77.622202,38.2
T003522,2026-07-17T08:45:00,12.936416,77.624961,24.5
T003522,2026-07-17T08:50:00,12.935419,77.625982,9.3
T003522,2026-07-17T08:55:00,12.9352,77.6245,8.6
T003523,2026-07-17T08:15:00,12.918316,77.631343,27.5
T003523,2026-07-17T08:23:00,12.945206,77.632391,39.0
T003523,2026-07-17T08:31:00,12.933857,77.615166,38.8
T003523,2026-07-17T08:39:00,12.938719,77.627936,20.6
T003523,2026-07-17T08:47:00,12.937158,77.623644,41.0
T003523,2026-07-17T08:55:00,12.9352,77.6245,18.4
T003525,2026-07-17T08:15:00,12.938916,77.647547,20.7
T003525,2026-07-17T08:21:40,12.925645,77.634455,20.0
T003525,2026-07-17T08:28:20,12.933412,77.625738,25.0
T003525,2026-07-17T08:35:00,12.934088,77.627511,26.6
T003525,2026-07-17T08:41:40,12.932351,77.623929,39.7
T003525,2026-07-17T08:48:20,12.934441,77.626119,30.1
T003525,2026-07-17T08:55:00,12.9352,77.6245,28.3
T003526,2026-07-17T08:15:00,12.961549,77.633594,35.9
T003526,2026-07-17T08:20:00,12.966031,77.654094,38.7
T003526,2026-07-17T08:25:00,12.96584,77.64047,39.9
T003526,2026-07-17T08:30:00,12.969439,77.64132,37.5
T003526,2026-07-17T08:35:00,12.979441,77.644483,29.5
T003526,2026-07-17T08:40:00,12.970492,77.636454,24.9
T003526,2026-07-17T08:45:00,12.971162,77.642948,26.3
T003526,2026-07-17T08:50:00,12.971934,77.642925,28.6
T003526,2026-07-17T08:55:00,12.9719,77.6412,23.5
T003527,2026-07-17T08:15:00,12.972148,77.645129,39.1
T003527,2026-07-17T08:20:00,12.97486,77.637383,33.4
T003527,2026-07-17T08:25:00,12.965255,77.639736,12.0
T003527,2026-07-17T08:30:00,12.975558,77.648918,35.9
T003527,2026-07-17T08:35:00,12.975042,77.641089,22.7
T003527,2026-07-17T08:40:00,12.966655,77.637926,20.6
T003527,2026-07-17T08:45:00,12.97295,77.644122,30.0
T003527,2026-07-17T08:50:00,12.971752,77.643458,33.2
T003527,2026-07-17T08:55:00,12.9719,77.6412,23.6
T003528,2026-07-17T08:15:00,12.970645,77.642122,33.2
T003528,2026-07-17T08:23:00,12.976297,77.636954,36.1
T003528,2026-07-17T08:31:00,12.9598,77.640633,39.3
T003528,2026-07-17T08:39:00,12.973043,77.6414,24.6
T003528,2026-07-17T08:47:00,12.972595,77.640639,34.3
T003528,2026-07-17T08:55:00,12.9719,77.6412,33.5
T003529,2026-07-17T08:15:00,12.990736,77.642391,35.3
T003529,2026-07-17T08:20:00,12.978404,77.648537,31.5
T003529,2026-07-17T08:25:00,12.975964,77.639536,21.6
T003529,2026-07-17T08:30:00,12.972942,77.627792,32.2
T003529,2026-07-17T08:35:00,12.976249,77.6443,21.9
T003529,2026-07-17T08:40:00,12.964232,77.643661,20.1
T003529,2026-07-17T08:45:00,12.968682,77.643571,14.4
T003529,2026-07-17T08:50:00,12.971686,77.643422,21.3
T003529,2026-07-17T08:55:00,12.9719,77.6412,31.3
T003530,2026-07-17T08:15:00,12.969295,77.646158,33.4
T003530,2026-07-17T08:21:40,12.980301,77.640443,41.0
T003530,2026-07-17T08:28:20,12.967035,77.646401,18.0
T003530,2026-07-17T08:35:00,12.962949,77.644261,57.6
T003530,2026-07-17T08:41:40,12.972968,77.640503,40.4
T003530,2026-07-17T08:48:20,12.971159,77.638259,37.4
T003530,2026-07-17T08:55:00,12.9719,77.6412,31.1
T003531,2026-07-17T08:15:00,12.940492,77.642849,14.7
T003531,2026-07-17T08:20:00,12.976062,77.650453,33.6
T003531,2026-07-17T08:25:00,12.96329,77.634944,27.3
T003531,2026-07-17T08:30:00,12.977234,77.647416,31.6
T003531,2026-07-17T08:35:00,12.967079,77.64707,27.7
T003531,2026-07-17T08:40:00,12.970409,77.639375,12.8
T003531,2026-07-17T08:45:00,12.974649,77.640887,21.1
T003531,2026-07-17T08:50:00,12.972659,77.642184,10.7
T003531,2026-07-17T08:55:00,12.9719,77.6412,29.0
T003532,2026-07-17T08:15:00,12.914494,77.668535,17.1
T003532,2026-07-17T08:20:00,12.907536,77.649686,39.5
T003532,2026-07-17T08:25:00,12.912385,77.638498,40.9
T003532,2026-07-17T08:30:00,12.912052,77.644609,37.3
T003532,2026-07-17T08:35:00,12.919628,77.645799,32.8
T003532,2026-07-17T08:40:00,12.916024,77.643751,22.5
T003532,2026-07-17T08:45:00,12.911181,77.642299,17.1
T003532,2026-07-17T08:50:00,12.914876,77.643482,30.7
T003532,2026-07-17T08:55:00,12.9121,77.6446,29.2
T003533,2026-07-17T08:15:00,12.905816,77.647053,35.5
T003533,2026-07-17T08:23:00,12.913693,77.648815,30.8
T003533,2026-07-17T08:31:00,12.903618,77.649193,39.8
T003533,2026-07-17T08:39:00,12.911582,77.643779,30.9
T003533,2026-07-17T08:47:00,12.915991,77.644031,34.2
T003533,2026-07-17T08:55:00,12.9121,77.6446,15.2
T003534,2026-07-17T08:15:00,12.909583,77.647382,48.0
T003534,2026-07-17T08:20:42.857143,12.925356,77.642295,28.9
T003534,2026-07-17T08:26:25.714286,12.913132,77.630658,25.7
T003534,2026-07-17T08:32:08.571429,12.913301,77.639413,45.3
T003534,2026-07-17T08:37:51.428571,12.907275,77.640249,34.9
T003534,2026-07-17T08:43:34.285714,12.912897,77.643308,38.1
T003534,2026-07-17T08:49:17.142857,12.912448,77.647242,10.2
T003534,2026-07-17T08:55:00,12.9121,77.6446,32.8
T003535,2026-07-17T08:15:00,12.908126,77.630256,33.6
T003535,2026-07-17T08:25:00,12.918515,77.651656,23.7
T003535,2026-07-17T08:35:00,12.909755,77.644583,18.1
T003535,2026-07-17T08:45:00,12.91376,77.64386,27.3
T003535,2026-07-17T08:55:00,12.9121,77.6446,30.9
T003536,2026-07-17T08:15:00,12.927438,77.662529,9.9
T003536,2026-07-17T08:21:40,12.916179,77.631387,17.8
T003536,2026-07-17T08:28:20,12.905602,77.637584,21.9
T003536,2026-07-17T08:35:00,12.923103,77.64021,11.9
T003536,2026-07-17T08:41:40,12.913746,77.645408,50.2
T003536,2026-07-17T08:48:20,12.912032,77.640788,23.7
T003536,2026-07-17T08:55:00,12.9121,77.6446,22.4
T003537,2026-07-17T08:15:00,12.928459,77.647406,39.1
T003537,2026-07-17T08:20:00,12.913686,77.635443,30.7
T003537,2026-07-17T08:25:00,12.908331,77.636279,27.2
T003537,2026-07-17T08:30:00,12.917227,77.642471,47.4
T003537,2026-07-17T08:35:00,12.916855,77.641861,22.2
T003537,2026-07-17T08:40:00,12.920143,77.643339,31.6
T003537,2026-07-17T08:45:00,12.913155,77.64029,10.9
T003537,2026-07-17T08:50:00,12.91317,77.643291,28.1
T003537,2026-07-17T08:55:00,12.9121,77.6446,30.1
T003539,2026-07-17T08:15:00,12.899091,77.637631,27.5
T003539,2026-07-17T08:20:00,12.900839,77.636561,43.0
T003539,2026-07-17T08:25:00,12.913874,77.646334,35.2
T003539,2026-07-17T08:30:00,12.915906,77.645586,20.7
T003539,2026-07-17T08:35:00,12.907148,77.646368,43.1
T003539,2026-07-17T08:40:00,12.903237,77.647647,15.5
T003539,2026-07-17T08:45:00,12.913115,77.644023,23.8
T003539,2026-07-17T08:50:00,12.912205,77.645273,39.5
T003539,2026-07-17T08:55:00,12.9121,77.6446,31.1
T003540,2026-07-17T08:15:00,12.931033,77.646323,26.3
T003540,2026-07-17T08:25:00,12.910406,77.646218,27.0
T003540,2026-07-17T08:35:00,12.920334,77.638802,41.7
T003540,2026-07-17T08:45:00,12.911021,77.64442,34.2
T003540,2026-07-17T08:55:00,12.9121,77.6446,19.4
T003541,2026-07-17T08:15:00,12.913846,77.664651,33.9
T003541,2026-07-17T08:25:00,12.918227,77.636241,17.2
T003541,2026-07-17T08:35:00,12.916143,77.634998,27.3
T003541,2026-07-17T08:45:00,12.914949,77.644106,26.0
T003541,2026-07-17T08:55:00,12.9121,77.6446,37.9
T003543,2026-07-17T08:15:00,12.951369,77.687003,28.2
T003543,2026-07-17T08:20:00,12.948377,77.685913,8.1
T003543,2026-07-17T08:25:00,12.963048,77.692791,33.1
T003543,2026-07-17T08:30:00,12.959791,77.709329,32.6
T003543,2026-07-17T08:35:00,12.94622,77.706003,25.5
T003543,2026-07-17T08:40:00,12.962325,77.701971,34.6
T003543,2026-07-17T08:45:00,12.958987,77.699094,35.3
T003543,2026-07-17T08:50:00,12.957392,77.701978,29.6
T003543,2026-07-17T08:55:00,12.9569,77.7011,27.4
T003544,2026-07-17T08:15:00,12.968712,77.697112,28.5
T003544,2026-07-17T08:20:42.857143,12.946387,77.699816,45.9
T003544,2026-07-17T08:26:25.714286,12.962151,77.700341,48.1
T003544,2026-07-17T08:32:08.571429,12.953418,77.703059,25.0
T003544,2026-07-17T08:37:51.428571,12.956023,77.702788,33.8
T003544,2026-07-17T08:43:34.285714,12.956321,77.698711,46.3
T003544,2026-07-17T08:49:17.142857,12.957045,77.699619,17.8
T003544,2026-07-17T08:55:00,12.9569,77.7011,31.4
T003545,2026-07-17T08:15:00,12.956283,77.699172,48.6
T003545,2026-07-17T08:21:40,12.974807,77.697948,24.4
T003545,2026-07-17T08:28:20,12.956573,77.696822,36.5
T003545,2026-07-17T08:35:00,12.962822,77.707518,25.9
T003545,2026-07-17T08:41:40,12.956165,77.694463,21.4
T003545,2026-07-17T08:48:20,12.955347,77.699255,23.1
T003545,2026-07-17T08:55:00,12.9569,77.7011,41.6
T003547,2026-07-17T08:15:00,12.90394,77.611486,38.2
T003547,2026-07-17T08:25:00,12.912752,77.588103,35.6
T003547,2026-07-17T08:35:00,12.910412,77.616876,24.3
T003547,2026-07-17T08:45:00,12.919158,77.607573,24.6
T003547,2026-07-17T08:55:00,12.9166,77.6101,32.3
T003548,2026-07-17T08:15:00,12.919597,77.619096,4.6
T003548,2026-07-17T08:20:00,12.920712,77.593373,28.3
T003548,2026-07-17T08:25:00,12.913715,77.606963,31.5
T003548,2026-07-17T08:30:00,12.916029,77.613201,34.7
T003548,2026-07-17T08:35:00,12.902627,77.61824,16.6
T003548,2026-07-17T08:40:00,12.917927,77.613475,34.8
T003548,2026-07-17T08:45:00,12.918958,77.607067,27.1
T003548,2026-07-17T08:50:00,12.917531,77.609674,36.5
T003548,2026-07-17T08:55:00,12.9166,77.6101,38.5
T003549,2026-07-17T08:15:00,12.896079,77.608485,26.4
T003549,2026-07-17T08:20:42.857143,12.927243,77.606124,30.8
T003549,2026-07-17T08:26:25.714286,12.918742,77.617844,30.5
T003549,2026-07-17T08:32:08.571429,12.918912,77.602899,16.0
T003549,2026-07-17T08:37:51.428571,12.912718,77.608975,20.2
T003549,2026-07-17T08:43:34.285714,12.91633,77.60925,6.1
T003549,2026-07-17T08:49:17.142857,12.916045,77.609022,37.3
T003549,2026-07-17T08:55:00,12.9166,77.6101,39.8
T003550,2026-07-17T08:15:00,12.910568,77.597586,19.1
T003550,2026-07-17T08:20:42.857143,12.931524,77.608427,12.0
T003550,2026-07-17T08:26:25.714286,12.911321,77.608366,16.7
T003550,2026-07-17T08:32:08.571429,12.920351,77.608931,31.6
T003550,2026-07-17T08:37:51.428571,12.909166,77.604912,16.9
T003550,2026-07-17T08:43:34.285714,12.919401,77.609333,31.5
