trip_id,employee_id
T003782,E00073
T003782,E00608
T003783,E00163
T003783,E00060
T003783,E00257
T003783,E00055
T003783,E00586
T003783,E00552
T003783,E00146
T003783,E00074
T003784,E00317
T003784,E00320
T003784,E00036
T003784,E99442
T003784,E00562
T003784,E99916
T003784,E00130
T003784,E00729
T003785,E00554
T003786,E00103
T003786,E00414
T003786,E00635
T003786,E00494
T003787,E00110
T003787,E00606
T003787,E00305
T003787,E00098
T003788,E00231
T003788,E00326
T003788,E00617
T003788,E00645
T003789,E00169
T003789,E99413
T003789,E00479
T003789,E00005
T003790,E00101
T003790,E00119
T003790,E00526
T003790,E00002
T003791,E00757
T003791,E00501
T003791,E00770
T003791,E00505
T003792,E00145
T003792,E00794
T003792,E00013
T003792,E99761
T003793,E00118
T003793,E00692
T003793,E00006
T003793,E00138
T003793,E00746
T003793,E00701
T003793,E00684
T003793,E00599
T003793,E00516
T003793,E00158
T003793,E00206
T003793,E00015
T003793,E00019
T003793,E00165
T003793,E00224
T003793,E00294
T003793,E00387
T003793,E99035
T003794,E00017
T003795,E00592
T003795,E00658
T003795,E00053
T003795,E00306
T003795,E00268
T003795,E00391
T003795,E00386
T003795,E00180
T003796,E00708
T003796,E00793
T003796,E00724
T003796,E00164
T003796,E00343
T003796,E00227
T003796,E00151
T003796,E00170
T003797,E00590
T003797,E00620
T003797,E00502
T003797,E00174
T003797,E00434
T003797,E00576
T003797,E00467
T003797,E00462
T003798,E00776
T003798,E00121
T003798,E00566
T003798,E00200
T003798,E00719
T003799,E00427
T003799,E00401
T003799,E00470
T003799,E00792
T003800,E00575
T003800,E00202
T003800,E00540
T003800,E00061
T003801,E00120
T003801,E00416
T003801,E00072
T003801,E00609
T003802,E00681
T003802,E00705
T003802,E00050
T003802,E00078
T003803,E00682
T003803,E00293
T003803,E00476
T003803,E00334
T003804,E00204
T003804,E00144
T003804,E00353
T003804,E00390
T003805,E00057
T003805,E00634
T003805,E00384
T003805,E00225
T003806,E00614
T003806,E00069
T003806,E00379
T003806,E00104
T003806,E00696
T003806,E00373
T003806,E00654
T003806,E00774
T003806,E00574
T003806,E00228
T003806,E00560
T003806,E00642
T003806,E00095
T003806,E00365
T003806,E00521
T003806,E00115
T003806,E00226
T003806,E00488
T003807,E00355
T003807,E00791
T003807,E00034
T003808,E00167
T003808,E00351
T003808,E00559
T003808,E00084
T003808,E00591
T003808,E00349
T003808,E00062
T003808,E00372
T003808,E99375
T003808,E00123
T003808,E00610
T003808,E00568
T003808,E00255
T003808,E00796
T003808,E00156
T003809,E00008
T003809,E00580
T003809,E00316
T003809,E00418
T003809,E00219
T003809,E00649
T003809,E00239
T003809,E00679
T003810,E00201
T003810,E00221
T003810,E00420
T003810,E00594
T003810,E00135
T003810,E00092
T003811,E00650
T003811,E00342
T003811,E00085
T003811,E00775
T003811,E00289
T003811,E00350
T003811,E00083
T003811,E00270
T003812,E00254
T003812,E00041
T003812,E00046
T003812,E00523
T003812,E00314
T003812,E00307
T003812,E00360
T003812,E00411
T003813,E00548
T003813,E00021
T003813,E00321
T003813,E00035
T003813,E00233
T003814,E00458
T003814,E00107
T003814,E00366
T003814,E00424
T003815,E00394
T003815,E00296
T003815,E00210
T003815,E00367
T003816,E00514
T003816,E00071
T003816,E00288
T003816,E00029
T003817,E00312
T003817,E00356
T003817,E00474
T003817,E00375
T003818,E00612
T003818,E00113
T003818,E00558
T003818,E00748
T003819,E00091
T003820,E00090
T003820,E00663
T003820,E00765
T003820,E00461
T003820,E00711
T003820,E00734
T003820,E00374
T003820,E00504
T003820,E00763
T003820,E00088
T003820,E00522
T003820,E00310
T003820,E00040
T003820,E99338
T003820,E00712
T003820,E00601
T003820,E00790
T003820,E00563
T003821,E00332
T003821,E00248
T003821,E00099
T003822,E00588
T003822,E00341
T003822,E00749
T003822,E00740
T003822,E00780
T003822,E99642
T003822,E00232
T003822,E00238
T003823,E00657
T003823,E00157
T003823,E00194
T003823,E00437
T003823,E00207
T003823,E00383
T003823,E00116
T003823,E00786
T003824,E00246
T003825,E00244
T003825,E00578
T003825,E00025
T003825,E00318
T003826,E00760
T003826,E00690
T003826,E00114
T003826,E00686
T003827,E00632
T003827,E00209
T003827,E00280
T003827,E00331
T003828,E00397
T003828,E00639
T003829,E00325
T003829,E00459
T003829,E00800
T003829,E00406
T003829,E00199
T003829,E00660
T003829,E00252
T003829,E00762
T003829,E00009
T003829,E00230
T003829,E00077
T003829,E00297
T003829,E00398
T003829,E00267
T003829,E00630
T003829,E00291
T003829,E00253
T003829,E00779
T003830,E00565
T003830,E00561
T003830,E00161
T003830,E00752
T003830,E00783
T003830,E00556
T003830,E00016
T003830,E00018
T003830,E00191
T003830,E00773
T003830,E00409
T003830,E00333
T003830,E00688
T003830,E00258
T003830,E00125
T003830,E00142
T003830,E00337
T003830,E00086
T003831,E00710
T003831,E00572
T003831,E00051
T003831,E00003
T003831,E00647
T003831,E00329
T003831,E00497
T003831,E00549
T003831,E00178
T003832,E00037
T003832,E00536
T003832,E00186
T003832,E00693
T003832,E00754
T003832,E00631
T003832,E00159
T003832,E00515
T003832,E00716
T003832,E00022
T003832,E00456
T003832,E00789
T003832,E00388
T003832,E00597
T003832,E00767
T003832,E00218
T003832,E00798
T003832,E00082
T003833,E00759
T003833,E99558
T003833,E00756
T003833,E00482
T003833,E00672
T003833,E00080
T003833,E00596
T003833,E00315
T003833,E00732
T003833,E00153
T003833,E00542
T003833,E00265
T003833,E00096
T003833,E00607
T003833,E00087
T003833,E00448
T003833,E00676
T003833,E00689
T003834,E99778
T003834,E00702
T003834,E00368
T003834,E00052
T003834,E00577
T003834,E00655
T003834,E00524
T003834,E00680
T003834,E00033
T003835,E00176
T003835,E00661
T003835,E00260
T003835,E00444
T003835,E00706
T003835,E00469
T003835,E00557
T003835,E00730
T003836,E00443
T003836,E00532
T003836,E00137
T003836,E00140
T003836,E00024
T003836,E00551
T003836,E00240
T003836,E00282
T003837,E00173
T003837,E00581
T003837,E00259
T003837,E00616
T003837,E00154
T003837,E00675
T003837,E00500
T003837,E99471
T003838,E00510
T003838,E00438
T003838,E00126
T003838,E00185
T003838,E00619
T003838,E00678
T003838,E00338
T003838,E00738
T003839,E00134
T003839,E00466
T003839,E00124
T003839,E00382
T003839,E00751
T003839,E00011
T003839,E99433
T003839,E00758
T003840,E00769
T003840,E00364
T003840,E00564
T003841,E00673
T003841,E00493
T003841,E00301
T003841,E00644
T003841,E00247
T003841,E00143
T003841,E00704
T003841,E00203
T003842,E00190
T003842,E00160
T003842,E00741
T003842,E00020
T003842,E00313
T003842,E00468
T003842,E00298
T003842,E00014
T003843,E00269
T003843,E00299
T003843,E00362
T003843,E00032
T003843,E00089
T003843,E00234
T003843,E00056
T003843,E00111
T003844,E00183
T003844,E00797
T003844,E00340
T003844,E00503
T003844,E00097
T003844,E00613
T003844,E00359
T003844,E00407
T003845,E00213
T003845,E00750
T003845,E00432
T003845,E00222
T003845,E00665
T003845,E00546
T003845,E00348
T003845,E00520
T003846,E00541
T003846,E00419
T003846,E00131
T003847,E00211
T003847,E00778
T003847,E00357
T003847,E00677
T003848,E00093
T003848,E00777
T003848,E00517
T003848,E00128
T003849,E00583
T003849,E00177
T003849,E00486
T003849,E00059
T003850,E00330
T003850,E00714
T003850,E00593
T003850,E00421
T003851,E00471
T003851,E00070
T003851,E00477
T003851,E00423
T003852,E00105
T003852,E00453
T003852,E00573
T003852,E00718
T003853,E00687
T003853,E00506
T003853,E00007
T003853,E00369
T003854,E00485
T003854,E00010
T003854,E00286
T003854,E00266
T003855,E00480
T003855,E00425
T003855,E00215
T003855,E00742
T003856,E00319
T003857,E00076
T003857,E00492
T003857,E00625
T003857,E00707
T003857,E00728
T003857,E00094
T003857,E00431
T003857,E00181
T003857,E00618
T003857,E00399
T003857,E00152
T003857,E00544
T003857,E00237
T003857,E00508
T003857,E00295
T003857,E00683
T003857,E00276
T003857,E00674
T003858,E00582
T003858,E00440
T003858,E00555
T003858,E00309
T003858,E00787
T003858,E00292
T003858,E00709
T003858,E00308
T003858,E00768
T003858,E00422
T003858,E00446
T003858,E00187
T003858,E00726
T003858,E00150
T003858,E00539
T003858,E00435
T003858,E00670
T003858,E00669
T003859,E00484
T003859,E00627
T003859,E00499
T003859,E00519
T003859,E00279
T003859,E00389
T003859,E00626
T003859,E00166
T003859,E00603
T003859,E00512
T003859,E00217
T003860,E00223
T003860,E00481
T003860,E00449
T003860,E00235
T003860,E00027
T003860,E00345
T003860,E00048
T003860,E00637
T003861,E00478
T003861,E00664
T003861,E99988
T003861,E00175
T003861,E00433
T003861,E00721
T003861,E00430
T003861,E00277
T003862,E00410
T003862,E00513
T003862,E00604
T003862,E00483
T003862,E00243
T003862,E00537
T003862,E00666
T003862,E00695
T003863,E00197
T003863,E00713
T003863,E00136
T003863,E99677
T003863,E00370
T003863,E00049
T003863,E00652
T003863,E99293
T003864,E00058
T003864,E00764
T003864,E00229
T003864,E00220
T003864,E00584
T003864,E00788
T003864,E00133
T003864,E00736
T003865,E00633
T003865,E00545
T003865,E00162
T003865,E00249
T003865,E00065
T003865,E00285
T003865,E00511
T003866,E00739
T003866,E00311
T003866,E00412
T003866,E00509
T003867,E00441
T003867,E00208
T003867,E00336
T003867,E00045
T003868,E00700
T003868,E00569
T003868,E00404
T003868,E00428
T003869,E00354
T003869,E00498
T003869,E00381
T003869,E00587
T003870,E00214
T003870,E00445
T003870,E00303
T003870,E00102
T003871,E00371
T003871,E00436
T003871,E00745
T003871,E00772
T003872,E00450
T003872,E00781
T003872,E00212
T003872,E00589
T003873,E00001
T003873,E00547
T003873,E00405
T003873,E00662
T003874,E00023
T003874,E00302
T003874,E00385
T003874,E00426
T003875,E00525
T003875,E00380
T003875,E00533
T003875,E00743
T003876,E00400
T003876,E00698
T003876,E00358
T003876,E00205
T003877,E00044
T003877,E00182
T003878,E00538
T003878,E00392
T003878,E00439
T003878,E00323
T003878,E00075
T003878,E00241
T003878,E00473
T003878,E00691
T003878,E00256
T003878,E00489
T003878,E00600
T003878,E00063
T003878,E00733
T003878,E00236
T003878,E00451
T003878,E00529
T003878,E00352
T003878,E00377
T003879,E00117
T003879,E00304
T003880,E00393
T003880,E00132
T003880,E00570
T003880,E00598
T003880,E00141
T003880,E00149
T003880,E00004
T003880,E99105
T003880,E00081
T003880,E00455
T003880,E00039
T003880,E00454
T003880,E00694
T003880,E99522
T003880,E00496
T003880,E00567
T003880,E00193
T003880,E00671
T003881,E00106
T003881,E00395
T003881,E00108
T003881,E00452
T003881,E00585
T003881,E00720
T003881,E00278
T003881,E00531
T003881,E00667
T003881,E00012
T003881,E00376
T003881,E00602
T003881,E00755
T003882,E00264
T003882,E00327
T003882,E00127
T003882,E00715
T003882,E00727
T003882,E00043
T003882,E00629
T003882,E00324
T003883,E00408
T003883,E00528
T003883,E00413
T003883,E00363
T003883,E00737
T003883,E00322
T003883,E00281
T003883,E00109
T003884,E00535
T003884,E99652
T003885,E00100
T003885,E00554
T003885,E00643
T003885,E00784
T003885,E00036
T003885,E00130
T003885,E00060
T003885,E00257
T003886,E00192
T003886,E00073
T003886,E00562
T003886,E00317
T003886,E00028
T003886,E00055
T003886,E00139
T003886,E00146
T003887,E00163
T003887,E00262
T003887,E00586
T003887,E00552
T003887,E00402
T003887,E00188
T003887,E00641
T003887,E00729
T003888,E00608
T003889,E00645
T003889,E00757
T003889,E00326
T003889,E00098
T003890,E00494
T003890,E00169
T003890,E00005
T003890,E00168
T003891,E00617
T003891,E00339
T003891,E00505
T003891,E00013
T003892,E00526
T003892,E00770
T003892,E00002
T003892,E00103
T003893,E00110
T003893,E00145
T003893,E00119
T003893,E00231
T003894,E00501
T003894,E00794
T003894,E00414
T003894,E00101
T003895,E00305
T003895,E00635
T003895,E00606
T003895,E00640
T003896,E00189
T003897,E00701
T003897,E00138
T003897,E00206
T003897,E00006
T003897,E00599
T003897,E00692
T003897,E00516
T003897,E00054
T003897,E00224
T003897,E00294
T003897,E00684
T003897,E00118
T003897,E99009
T003897,E00543
T003897,E00275
T003897,E00030
T003897,E00746
T003897,E00387
T003898,E00017
T003898,E99255
T003898,E00019
T003898,E00799
T003898,E00158
T003899,E00434
T003899,E00590
T003899,E00462
T003899,E00306
T003899,E00502
T003899,E00576
T003899,E00708
T003899,E00343
T003900,E00227
T003900,E00658
T003900,E00724
T003900,E00274
T003900,E00566
T003900,E00776
T003900,E00620
T003900,E00793
T003901,E00121
T003901,E00290
T003901,E00386
T003901,E00151
T003901,E00164
T003901,E00180
T003901,E00592
T003901,E00719
T003902,E00467
T003902,E00053
T003902,E00648
T003902,E00170
T003902,E00174
T003902,E00624
T003903,E00293
T003903,E00072
T003903,E00225
T003903,E00042
T003904,E00705
T003904,E00401
T003904,E00353
T003904,E00682
T003905,E00120
T003905,E00609
T003905,E00204
T003905,E00595
T003906,E00078
T003906,E00540
T003906,E99469
T003906,E00792
T003907,E00344
T003907,E00390
T003907,E00575
T003907,E00202
T003908,E00334
T003908,E00490
T003908,E00384
T003908,E00061
T003909,E00634
T003909,E00476
T003909,E00144
T003909,E00753
T003910,E00470
T003910,E00416
T003910,E00681
T003911,E00774
T003911,E00346
T003911,E00104
T003911,E00574
T003911,E00365
T003911,E00095
T003911,E00069
T003911,E00355
T003911,E00115
T003911,E00379
T003911,E00653
T003911,E00226
T003911,E00791
T003911,E00560
T003911,E00488
T003911,E00373
T003911,E00654
T003911,E00228
T003912,E00614
T003913,E00251
T003913,E00156
T003913,E00628
T003913,E00123
T003913,E00610
T003913,E00255
T003913,E00591
T003913,E00062
T003913,E00351
T003913,E00568
T003913,E00349
T003913,E00559
T003913,E00796
T003913,E00372
T003913,E00084
T003914,E00239
T003914,E00420
T003914,E00580
T003914,E00594
T003914,E00201
T003914,E00649
T003914,E00418
T003914,E00026
T003915,E00008
T003915,E00135
T003915,E00092
T003915,E00735
T003915,E00316
T003915,E00221
T003915,E00219
T003916,E00083
T003916,E00417
T003916,E99518
T003916,E00321
T003916,E00523
T003916,E00548
T003916,E00041
T003916,E00254
T003917,E00411
T003917,E00035
T003917,E00650
T003917,E00289
T003917,E00046
T003917,E00350
T003917,E00314
T003917,E00085
T003918,E00307
T003918,E00775
T003918,E00270
T003918,E00360
T003919,E00748
T003919,E00394
T003919,E00424
T003919,E00107
T003920,E00296
T003920,E00367
T003920,E00113
T003920,E00029
T003921,E00366
T003921,E00179
T003921,E00375
T003921,E00071
T003922,E00558
T003922,E00210
T003922,E00474
T003922,E00091
T003923,E00312
T003923,E00514
T003923,E00288
T003923,E00356
T003924,E00148
T003924,E00790
T003924,E00663
T003924,E00765
T003924,E00734
T003924,E00374
T003924,E00248
T003924,E00563
T003924,E00550
T003924,E00090
T003924,E00504
T003924,E00712
T003924,E00332
T003924,E00088
T003924,E00522
T003924,E00711
T003924,E00310
T003924,E00601
T003925,E00040
T003925,E00099
T003926,E00238
T003926,E00232
T003926,E00157
T003926,E00780
T003926,E00786
T003926,E00116
T003926,E00588
T003926,E00383
T003927,E00518
T003927,E00740
T003927,E00437
T003927,E00657
T003927,E00246
T003927,E00194
T003927,E00341
T003927,E00656
T003928,E00207
T003928,E00749
T003929,E00760
T003929,E00632
T003929,E00686
T003929,E00578
T003930,E00397
T003930,E99688
T003930,E00331
T003930,E00690
T003931,E00284
T003931,E00209
T003931,E00244
T003931,E00114
T003932,E00280
T003933,E00129
T003933,E00325
T003933,E00291
T003933,E00660
T003933,E00710
T003933,E00556
T003933,E00077
T003933,E00409
T003933,E00630
T003933,E00161
T003933,E00497
T003933,E00178
T003933,E00783
T003933,E00762
T003933,E00647
T003933,E00752
T003933,E00572
T003933,E00459
T003934,E00297
T003934,E00003
T003934,E00549
T003934,E00051
T003934,E00258
T003934,E00406
T003934,E00230
T003934,E00333
T003934,E99907
T003934,E00267
T003934,E00460
T003934,E00018
T003934,E00009
T003934,E00800
T003934,E00191
T003934,E00779
T003934,E99737
T003934,E00038
T003935,E00329
T003935,E00125
T003935,E00398
T003935,E00142
T003935,E00086
T003935,E00795
T003935,E00565
T003935,E00016
T003935,E00273
T003935,E00688
T003935,E00199
T003936,E00022
T003936,E00723
T003936,E00596
T003936,E00096
T003936,E00456
T003936,E00702
T003936,E00789
T003936,E00716
T003936,E00052
T003936,E00597
T003936,E00680
T003936,E00153
T003936,E00368
T003936,E00082
T003936,E00033
T003936,E00335
T003936,E00759
T003936,E00672
T003937,E00676
T003937,E00767
T003937,E00265
T003937,E00515
T003937,E00524
T003937,E00159
T003937,E00186
T003937,E00388
T003937,E99634
T003937,E00693
T003937,E00482
T003937,E00754
T003937,E99605
T003937,E00542
T003937,E00037
T003937,E00080
T003937,E00315
T003937,E00798
T003938,E00577
T003938,E99159
T003938,E00087
T003938,E00579
T003938,E99999
T003938,E00272
T003938,E00732
T003938,E00607
T003938,E00448
T003938,E00689
T003939,E00465
T003939,E00532
T003939,E00469
T003939,E00126
T003939,E99001
T003939,E00699
T003939,E00338
T003939,E00510
T003940,E00024
T003940,E00551
T003940,E00173
T003940,E00134
T003940,E00259
T003940,E00557
T003940,E00581
T003940,E00260
T003941,E00240
T003941,E00444
T003941,E00282
T003941,E00176
T003941,E00758
T003941,E00730
T003941,E00619
T003941,E00124
T003942,E00751
T003942,E00466
T003942,E00011
T003942,E00564
T003942,E00137
T003942,E00140
T003942,E00500
T003942,E00661
T003943,E99229
T003943,E00769
T003943,E00364
T003943,E00443
T003943,E00438
T003943,E00678
T003944,E00131
T003944,E00298
T003944,E00362
T003944,E00014
T003944,E00419
T003944,E00741
T003944,E00432
T003944,E00340
T003945,E00463
T003945,E00032
T003945,E00503
T003945,E00359
T003945,E00644
T003945,E00213
T003945,E00520
T003945,E00673
T003946,E00348
T003946,E00541
T003946,E00269
T003946,E00056
T003946,E00797
T003946,E00203
T003946,E00190
T003946,E00247
T003947,E00493
T003947,E00546
T003947,E00704
T003947,E00750
T003947,E00665
T003947,E00089
T003947,E00313
T003947,E00020
T003948,E00301
T003948,E00234
T003948,E00183
T003948,E00468
T003948,E00613
T003948,E00143
T003948,E00111
T003949,E00415
T003949,E00059
T003949,E00330
T003949,E00177
T003950,E00687
T003950,E00271
T003950,E00615
T003950,E00421
T003951,E00506
T003951,E00778
T003951,E00677
T003951,E00010
T003952,E00319
T003952,E00453
T003952,E00283
T003952,E00718
T003953,E00471
T003953,E00172
T003953,E00286
T003953,E00472
T003954,E00423
T003954,E00211
T003954,E00369
T003954,E00517
T003955,E00480
T003955,E00583
T003955,E00573
T003955,E00070
T003956,E00357
T003956,E00215
T003956,E00093
T003956,E00128
T003957,E00507
T003957,E00007
T003957,E00105
T003957,E00486
T003958,E00777
T003958,E99097
T003958,E00593
T003958,E00266
T003959,E00714
T003959,E00425
T003959,E00155
T003960,E00539
T003960,E00292
T003960,E00187
T003960,E00512
T003960,E00683
T003960,E00726
T003960,E00651
T003960,E00309
T003960,E00787
T003960,E00670
T003960,E00618
T003960,E00295
T003960,E00626
T003960,E99936
T003960,E00112
T003960,E00166
T003960,E00431
T003960,E00603
T003961,E00429
T003961,E00625
T003961,E99924
T003961,E00508
T003961,E00076
T003961,E00181
T003961,E00555
T003961,E00094
T003961,E99254
T003961,E00152
T003961,E00435
T003961,E00446
T003961,E00492
T003961,E00669
T003961,E00728
T003961,E00308
T003961,E00674
T003961,E00582
T003962,E00279
T003962,E99386
T003962,E00707
T003962,E00519
T003962,E00499
T003962,E00440
T003962,E00150
T003962,E00276
T003962,E00725
T003962,E00217
T003962,E00422
T003962,E00627
T003963,E00447
T003963,E00136
T003963,E00736
T003963,E00277
T003963,E00027
T003963,E00449
T003963,E00220
T003963,E00065
T003964,E00483
T003964,E00133
T003964,E00370
T003964,E00464
T003964,E00695
T003964,E00545
T003964,E00229
T003964,E00223
T003965,E00250
T003965,E00249
T003965,E00481
T003965,E00604
T003965,E00430
T003965,E00652
T003965,E00197
T003965,E00637
T003966,E00788
T003966,E00048
T003966,E00243
T003966,E00196
T003966,E00511
T003966,E00433
T003966,E00049
T003966,E00162
T003967,E00584
T003967,E00058
T003967,E00764
T003967,E00175
T003967,E00633
T003967,E00513
T003967,E00478
T003967,E00235
T003968,E00721
T003968,E00345
T003968,E00537
T003968,E00285
T003969,E00685
T003969,E00311
T003969,E00336
T003969,E00589
T003970,E00001
T003970,E00450
T003970,E00184
T003970,E00569
T003971,E00354
T003971,E00412
T003971,E00212
T003971,E00587
T003972,E00445
T003972,E00547
T003972,E00205
T003972,E00371
T003973,E00400
T003973,E00385
T003973,E00772
T003973,E00405
T003974,E00781
T003974,E00404
T003974,E00442
T003974,E00214
T003975,E00700
T003975,E00426
T003975,E00745
T003975,E00045
T003976,E00102
T003976,E00743
T003976,E00533
T003976,E00208
T003977,E00302
T003977,E00428
T003977,E00044
T003977,E00441
T003978,E00380
T003978,E00698
T003978,E00509
T003978,E00023
T003979,E99729
T003979,E00436
T003979,E00739
T003980,E00392
T003980,E00122
T003980,E00256
T003980,E00473
T003980,E00304
T003980,E00691
T003980,E00377
T003980,E00352
T003980,E00439
T003980,E00529
T003980,E00538
T003980,E00766
T003980,E00451
T003980,E00323
T003980,E00241
T003980,E00117
T003980,E00063
T003980,E00242
T003981,E00489
T003981,E00600
T003982,E00039
T003982,E00755
T003982,E00393
T003982,E00452
T003982,E00531
T003982,E00454
T003982,E00376
T003982,E99411
T003982,E00585
T003982,E00602
T003982,E00149
T003982,E00081
T003982,E99379
T003982,E00598
T003982,E00455
T003982,E00567
T003982,E00012
T003982,E00004
T003983,E00671
T003983,E00278
T003983,E00047
T003983,E00132
T003983,E00193
T003983,E00694
T003983,E00496
T003983,E00667
T003983,E00570
T003983,E00141
T003983,E00720
T003983,E00108
T003984,E00327
T003984,E00127
T003984,E00727
T003984,E00495
T003984,E00322
T003984,E00408
T003984,E00324
T003984,E00281
T003985,E00043
T003985,E00715
T003985,E00413
T003985,E00403
T003985,E00264
T003985,E00363
T003985,E00737
T003985,E00771
T003986,E00629
T003986,E00475
T003986,E00535
T003986,E00703
T003986,E00109
T003986,E00528
T003987,E00146
T003987,E00036
T003987,E00073
T003987,E00729
T003987,E00643
T003987,E00195
T003987,E00262
T003987,E00402
T003988,E00320
T003988,E00784
T003988,E00554
T003988,E00055
T003988,E00608
T003988,E00147
T003988,E00060
T003988,E00552
T003989,E00163
T003989,E00641
T003989,E00139
T003989,E00130
T003989,E00188
T003989,E00028
T003989,E00586
T003989,E00100
T003990,E00257
T003990,E00317
T003990,E00074
T003991,E00794
T003991,E00145
T003991,E00635
T003991,E00231
T003992,E00770
T003992,E00479
T003992,E00013
T003992,E00645
T003993,E99870
T003993,E00101
T003993,E00263
T003993,E00119
T003994,E00339
T003994,E00168
T003994,E00005
T003994,E99160
T003995,E00414
T003995,E00494
T003995,E00606
T003995,E00501
T003996,E00103
T003996,E00640
T003996,E00002
T003996,E00505
T003997,E00617
T003997,E00305
T003997,E00098
T003997,E00526
T003998,E00326
T003998,E00757
T003999,E00275
T003999,E00006
T003999,E00646
T003999,E00030
T003999,E00054
T003999,E00224
T003999,E00746
T003999,E00799
T003999,E00165
T003999,E00017
T003999,E00138
T003999,E00015
T003999,E00701
T003999,E00516
T003999,E00692
T003999,E00294
T003999,E00118
T003999,E00599
T004000,E00158
T004000,E00019
T004000,E00543
T004000,E00387
T004000,E00206
T004001,E00462
T004001,E00227
T004001,E00343
T004001,E00268
T004001,E00391
T004001,E00170
T004001,E00648
T004001,E99286
T004002,E00793
T004002,E00576
T004002,E00121
T004002,E00592
T004002,E00200
T004002,E00590
T004002,E00386
T004002,E00274
T004003,E00151
T004003,E00719
T004003,E99701
T004003,E00708
T004003,E00164
T004003,E00306
T004003,E00180
T004003,E00174
T004004,E00776
T004004,E00566
T004004,E00724
T004004,E00620
T004004,E00624
T004004,E00467
T004004,E00290
T004004,E00434
T004005,E00293
T004005,E00120
T004005,E00072
T004005,E00057
T004006,E00792
T004006,E00344
T004006,E00575
T004006,E00540
T004007,E00334
T004007,E00042
T004007,E00427
T004007,E00144
T004008,E00609
T004008,E00050
T004008,E00753
T004008,E00595
T004009,E00490
T004009,E00634
T004009,E00470
T004009,E00353
T004010,E00476
T004010,E00225
T004010,E00061
T004010,E00204
T004011,E00416
T004011,E00390
T004011,E00078
T004011,E00681
T004012,E00384
T004012,E00202
T004012,E00705
T004012,E00401
T004013,E00069
T004013,E00774
T004013,E00696
T004013,E00346
T004013,E00095
T004013,E00379
T004013,E00365
T004013,E00355
T004013,E00034
T004013,E00521
T004013,E00373
T004013,E00226
T004013,E00488
T004013,E00642
T004013,E00614
T004013,E00574
T004013,E00791
T004013,E00654
T004014,E00115
T004014,E00228
T004014,E00104
T004014,E00560
T004014,E00653
T004015,E00123
T004015,E00372
T004015,E00255
T004015,E00559
T004015,E00351
T004015,E00628
T004015,E00251
T004015,E00568
T004015,E00796
T004015,E00062
T004015,E00156
T004015,E00610
T004015,E00591
T004015,E00167
T004015,E00084
T004016,E00239
T004016,E00418
T004016,E00008
T004016,E00092
T004016,E00580
T004016,E00649
T004016,E00735
T004016,E00026
T004017,E00679
T004017,E00219
T004017,E00420
T004017,E00201
T004017,E00316
T004017,E00135
T004017,E00221
T004018,E00775
T004018,E00650
T004018,E00314
T004018,E00523
T004018,E00411
T004018,E00083
T004018,E00035
T004018,E00321
T004019,E00350
T004019,E00307
T004019,E00417
T004019,E00046
T004019,E00289
T004019,E00270
T004019,E00233
T004019,E00085
T004020,E00548
T004020,E00041
T004021,E99692
T004021,E00514
T004021,E00558
T004021,E00748
T004022,E00288
T004022,E00356
T004022,E00458
T004022,E00210
T004023,E00029
T004023,E00367
T004023,E00474
T004023,E00424
T004024,E00113
T004024,E00312
T004024,E00107
T004024,E00179
T004025,E00296
T004025,E00375
T004025,E00071
T004025,E00366
T004026,E00394
T004027,E00711
T004027,E00790
T004027,E00088
T004027,E00504
T004027,E00734
T004027,E00601
T004027,E00563
T004027,E00522
T004027,E00248
T004027,E00090
T004027,E00550
T004027,E00148
T004027,E00374
T004027,E00765
T004027,E00040
T004027,E00332
T004027,E00663
T004027,E00461
T004028,E00712
T004028,E00310
T004029,E00656
T004029,E00749
T004029,E00657
T004029,E99215
T004029,E00238
T004029,E00341
T004029,E00157
T004029,E00740
T004030,E00780
T004030,E00437
T004030,E00194
T004030,E00116
T004030,E00383
T004030,E00246
T004030,E00518
T004031,E00397
T004031,E00331
T004031,E00209
T004031,E00632
T004032,E00114
T004032,E00578
T004032,E00690
T004032,E00318
T004033,E00025
T004033,E00686
T004033,E00244
T004033,E00280
T004034,E00760
T004034,E00639
T004034,E00284
T004035,E00086
T004035,E00398
T004035,E00291
T004035,E00561
T004035,E00497
T004035,E00409
T004035,E00783
T004035,E00565
T004035,E00051
T004035,E00191
T004035,E00605
T004035,E00556
T004035,E00161
T004035,E00647
T004035,E00125
T004035,E00253
T004035,E00688
T004035,E00406
T004036,E00178
T004036,E00630
T004036,E00009
T004036,E00258
T004036,E00129
T004036,E00773
T004036,E00660
T004036,E00710
T004036,E00800
T004036,E00779
T004036,E00077
T004036,E00762
T004036,E00018
T004036,E00230
T004036,E00267
T004036,E00273
T004036,E00142
T004036,E00549
T004037,E00795
T004037,E00297
T004037,E00199
T004037,E00038
T004037,E00325
T004037,E00459
T004037,E00252
T004037,E00572
T004037,E00460
T004037,E00003
T004038,E00456
T004038,E00759
T004038,E00754
T004038,E00756
T004038,E00515
T004038,E00693
T004038,E00607
T004038,E00731
T004038,E00767
T004038,E00482
T004038,E00732
T004038,E00596
T004038,E00272
T004038,E00536
T004038,E00265
T004038,E00052
T004038,E00080
T004038,E00689
T004039,E00680
T004039,E00087
T004039,E00159
T004039,E00388
T004039,E00153
T004039,E00335
T004039,E00789
T004039,E00448
T004039,E00542
T004039,E00702
T004039,E00577
